Cultivo,Campaña,Provincia,Departamento,idProvincia,idDepartamento,Rendimiento
Girasol,2020/21,BUENOS AIRES,CORONEL DE MARINA L ROSALES,6,182,900
Girasol,2021/22,BUENOS AIRES,CORONEL DE MARINA L ROSALES,6,182,1000
Girasol,2022/23,BUENOS AIRES,CORONEL DE MARINA L ROSALES,6,182,900
Girasol,2018/19,BUENOS AIRES,CORONEL DORREGO,6,189,1600
Girasol,2019/20,BUENOS AIRES,CORONEL DORREGO,6,189,1600
Girasol,2020/21,BUENOS AIRES,CORONEL DORREGO,6,189,1600
Girasol,2021/22,BUENOS AIRES,CORONEL DORREGO,6,189,1400
Girasol,2022/23,BUENOS AIRES,CORONEL DORREGO,6,189,2200
Girasol,2018/19,BUENOS AIRES,CORONEL PRINGLES,6,196,1800
Girasol,2019/20,BUENOS AIRES,CORONEL PRINGLES,6,196,1700
Girasol,2020/21,BUENOS AIRES,CORONEL PRINGLES,6,196,1400
Girasol,2021/22,BUENOS AIRES,CORONEL PRINGLES,6,196,1770
Girasol,2022/23,BUENOS AIRES,CORONEL PRINGLES,6,196,2000
Girasol,2018/19,BUENOS AIRES,CORONEL SUAREZ,6,203,1602
Girasol,2019/20,BUENOS AIRES,CORONEL SUAREZ,6,203,2000
Girasol,2020/21,BUENOS AIRES,CORONEL SUAREZ,6,203,1900
Girasol,2021/22,BUENOS AIRES,CORONEL SUAREZ,6,203,1800
Girasol,2022/23,BUENOS AIRES,CORONEL SUAREZ,6,203,2000
Girasol,2018/19,BUENOS AIRES,DAIREAUX,6,231,2100
Girasol,2019/20,BUENOS AIRES,DAIREAUX,6,231,2290
Girasol,2020/21,BUENOS AIRES,DAIREAUX,6,231,2100
Girasol,2021/22,BUENOS AIRES,DAIREAUX,6,231,1751
Girasol,2022/23,BUENOS AIRES,DAIREAUX,6,231,2100
Girasol,2020/21,BUENOS AIRES,DOLORES,6,238,2200
Girasol,2021/22,BUENOS AIRES,DOLORES,6,238,1800
Girasol,2022/23,BUENOS AIRES,DOLORES,6,238,1800
Girasol,2021/22,BUENOS AIRES,EXALTACION DE LA CRUZ,6,266,2798
Girasol,2022/23,BUENOS AIRES,EXALTACION DE LA CRUZ,6,266,2000
Girasol,2018/19,BUENOS AIRES,FLORENTINO AMEGHINO,6,277,2100
Girasol,2019/20,BUENOS AIRES,FLORENTINO AMEGHINO,6,277,2150
Girasol,2020/21,BUENOS AIRES,FLORENTINO AMEGHINO,6,277,2500
Girasol,2021/22,BUENOS AIRES,FLORENTINO AMEGHINO,6,277,2150
Girasol,2022/23,BUENOS AIRES,FLORENTINO AMEGHINO,6,277,3000
Girasol,2018/19,BUENOS AIRES,GENERAL ALVARADO,6,280,2200
Girasol,2019/20,BUENOS AIRES,GENERAL ALVARADO,6,280,2500
Girasol,2020/21,BUENOS AIRES,GENERAL ALVARADO,6,280,2400
Girasol,2021/22,BUENOS AIRES,GENERAL ALVARADO,6,280,2400
Girasol,2022/23,BUENOS AIRES,GENERAL ALVARADO,6,280,2500
Girasol,2018/19,BUENOS AIRES,GENERAL ALVEAR,6,287,2100
Girasol,2019/20,BUENOS AIRES,GENERAL ALVEAR,6,287,1890
Girasol,2020/21,BUENOS AIRES,GENERAL ALVEAR,6,287,2100
Girasol,2021/22,BUENOS AIRES,GENERAL ALVEAR,6,287,1657
Girasol,2022/23,BUENOS AIRES,GENERAL ALVEAR,6,287,2100
Girasol,2019/20,BUENOS AIRES,GENERAL ARENALES,6,294,3000
Girasol,2020/21,BUENOS AIRES,GENERAL ARENALES,6,294,2200
Girasol,2021/22,BUENOS AIRES,GENERAL ARENALES,6,294,2000
Girasol,2022/23,BUENOS AIRES,GENERAL ARENALES,6,294,3400
Girasol,2018/19,BUENOS AIRES,GENERAL BELGRANO,6,301,1650
Girasol,2019/20,BUENOS AIRES,GENERAL BELGRANO,6,301,1980
Girasol,2020/21,BUENOS AIRES,GENERAL BELGRANO,6,301,2138
Girasol,2021/22,BUENOS AIRES,GENERAL BELGRANO,6,301,2021
Girasol,2022/23,BUENOS AIRES,GENERAL BELGRANO,6,301,2324
Girasol,2018/19,BUENOS AIRES,GENERAL GUIDO,6,308,2000
Girasol,2019/20,BUENOS AIRES,GENERAL GUIDO,6,308,2400
Girasol,2020/21,BUENOS AIRES,GENERAL GUIDO,6,308,2500
Girasol,2021/22,BUENOS AIRES,GENERAL GUIDO,6,308,2200
Girasol,2022/23,BUENOS AIRES,GENERAL GUIDO,6,308,2000
Girasol,2018/19,BUENOS AIRES,GENERAL JUAN MADARIAGA,6,315,2500
Girasol,2019/20,BUENOS AIRES,GENERAL JUAN MADARIAGA,6,315,2800
Girasol,2020/21,BUENOS AIRES,GENERAL JUAN MADARIAGA,6,315,2800
Girasol,2021/22,BUENOS AIRES,GENERAL JUAN MADARIAGA,6,315,2500
Girasol,2022/23,BUENOS AIRES,GENERAL JUAN MADARIAGA,6,315,3000
Girasol,2018/19,BUENOS AIRES,GENERAL LA MADRID,6,322,994
Girasol,2019/20,BUENOS AIRES,GENERAL LA MADRID,6,322,2000
Girasol,2020/21,BUENOS AIRES,GENERAL LA MADRID,6,322,2100
Girasol,2021/22,BUENOS AIRES,GENERAL LA MADRID,6,322,1800
Girasol,2022/23,BUENOS AIRES,GENERAL LA MADRID,6,322,1500
Girasol,2018/19,BUENOS AIRES,GENERAL LAS HERAS,6,329,2200
Girasol,2019/20,BUENOS AIRES,GENERAL LAS HERAS,6,329,2200
Girasol,2020/21,BUENOS AIRES,GENERAL LAS HERAS,6,329,2600
Girasol,2021/22,BUENOS AIRES,GENERAL LAS HERAS,6,329,2400
Girasol,2022/23,BUENOS AIRES,GENERAL LAS HERAS,6,329,2200
Girasol,2020/21,BUENOS AIRES,GENERAL LAVALLE,6,336,2200
Girasol,2021/22,BUENOS AIRES,GENERAL LAVALLE,6,336,2000
Girasol,2018/19,BUENOS AIRES,GENERAL PAZ,6,343,2200
Girasol,2019/20,BUENOS AIRES,GENERAL PAZ,6,343,2201
Girasol,2020/21,BUENOS AIRES,GENERAL PAZ,6,343,2600
Girasol,2021/22,BUENOS AIRES,GENERAL PAZ,6,343,2400
Girasol,2022/23,BUENOS AIRES,GENERAL PAZ,6,343,2200
Girasol,2018/19,BUENOS AIRES,GENERAL PINTO,6,351,2400
Girasol,2019/20,BUENOS AIRES,GENERAL PINTO,6,351,2300
Girasol,2020/21,BUENOS AIRES,GENERAL PINTO,6,351,2450
Girasol,2021/22,BUENOS AIRES,GENERAL PINTO,6,351,2200
Girasol,2022/23,BUENOS AIRES,GENERAL PINTO,6,351,3200
Girasol,2018/19,BUENOS AIRES,GENERAL PUEYRREDON,6,357,2400
Girasol,2019/20,BUENOS AIRES,GENERAL PUEYRREDON,6,357,2400
Girasol,2020/21,BUENOS AIRES,GENERAL PUEYRREDON,6,357,2300
Girasol,2021/22,BUENOS AIRES,GENERAL PUEYRREDON,6,357,2300
Girasol,2022/23,BUENOS AIRES,GENERAL PUEYRREDON,6,357,2600
Girasol,2018/19,BUENOS AIRES,GENERAL VIAMONTE,6,385,2700
Girasol,2019/20,BUENOS AIRES,GENERAL VIAMONTE,6,385,2200
Girasol,2020/21,BUENOS AIRES,GENERAL VIAMONTE,6,385,2450
Girasol,2021/22,BUENOS AIRES,GENERAL VIAMONTE,6,385,2100
Girasol,2022/23,BUENOS AIRES,GENERAL VIAMONTE,6,385,3000
Girasol,2018/19,BUENOS AIRES,GENERAL VILLEGAS,6,392,2300
Girasol,2019/20,BUENOS AIRES,GENERAL VILLEGAS,6,392,2400
Girasol,2020/21,BUENOS AIRES,GENERAL VILLEGAS,6,392,2350
Girasol,2021/22,BUENOS AIRES,GENERAL VILLEGAS,6,392,2000
Girasol,2022/23,BUENOS AIRES,GENERAL VILLEGAS,6,392,3100
Girasol,2018/19,BUENOS AIRES,GUAMINI,6,399,2200
Girasol,2019/20,BUENOS AIRES,GUAMINI,6,399,2000
Girasol,2020/21,BUENOS AIRES,GUAMINI,6,399,2080
Girasol,2021/22,BUENOS AIRES,GUAMINI,6,399,2200
Girasol,2022/23,BUENOS AIRES,GUAMINI,6,399,2500
Girasol,2018/19,BUENOS AIRES,HIPOLITO YRIGOYEN,6,406,2100
Girasol,2019/20,BUENOS AIRES,HIPOLITO YRIGOYEN,6,406,2356
Girasol,2020/21,BUENOS AIRES,HIPOLITO YRIGOYEN,6,406,2100
Girasol,2021/22,BUENOS AIRES,HIPOLITO YRIGOYEN,6,406,1757
Girasol,2022/23,BUENOS AIRES,HIPOLITO YRIGOYEN,6,406,2100
Girasol,2018/19,BUENOS AIRES,JUNIN,6,413,3200
Girasol,2019/20,BUENOS AIRES,JUNIN,6,413,3200
Girasol,2020/21,BUENOS AIRES,JUNIN,6,413,2200
Girasol,2021/22,BUENOS AIRES,JUNIN,6,413,2300
Girasol,2022/23,BUENOS AIRES,JUNIN,6,413,3300
Girasol,2018/19,BUENOS AIRES,LAPRIDA,6,448,1900
Girasol,2019/20,BUENOS AIRES,LAPRIDA,6,448,1900
Girasol,2020/21,BUENOS AIRES,LAPRIDA,6,448,1700
Girasol,2021/22,BUENOS AIRES,LAPRIDA,6,448,1760
Girasol,2022/23,BUENOS AIRES,LAPRIDA,6,448,2000
Girasol,2018/19,BUENOS AIRES,LAS FLORES,6,455,1700
Girasol,2019/20,BUENOS AIRES,LAS FLORES,6,455,2040
Girasol,2020/21,BUENOS AIRES,LAS FLORES,6,455,2203
Girasol,2021/22,BUENOS AIRES,LAS FLORES,6,455,2082
Girasol,2022/23,BUENOS AIRES,LAS FLORES,6,455,2394
Girasol,2018/19,BUENOS AIRES,LEANDRO N. ALEM,6,462,2600
Girasol,2019/20,BUENOS AIRES,LEANDRO N. ALEM,6,462,2250
Girasol,2020/21,BUENOS AIRES,LEANDRO N. ALEM,6,462,2650
Girasol,2021/22,BUENOS AIRES,LEANDRO N. ALEM,6,462,2300
Girasol,2022/23,BUENOS AIRES,LEANDRO N. ALEM,6,462,2900
Girasol,2018/19,BUENOS AIRES,LINCOLN,6,469,2200
Girasol,2019/20,BUENOS AIRES,LINCOLN,6,469,2100
Girasol,2020/21,BUENOS AIRES,LINCOLN,6,469,2550
Girasol,2021/22,BUENOS AIRES,LINCOLN,6,469,2250
Girasol,2022/23,BUENOS AIRES,LINCOLN,6,469,3150
Girasol,2018/19,BUENOS AIRES,LOBERIA,6,476,2300
Girasol,2019/20,BUENOS AIRES,LOBERIA,6,476,2500
Girasol,2020/21,BUENOS AIRES,LOBERIA,6,476,2200
Girasol,2021/22,BUENOS AIRES,LOBERIA,6,476,1900
Girasol,2022/23,BUENOS AIRES,LOBERIA,6,476,2000
Girasol,2018/19,BUENOS AIRES,LOBOS,6,483,1700
Girasol,2019/20,BUENOS AIRES,LOBOS,6,483,2040
Girasol,2020/21,BUENOS AIRES,LOBOS,6,483,2204
Girasol,2021/22,BUENOS AIRES,LOBOS,6,483,2082
Girasol,2022/23,BUENOS AIRES,LOBOS,6,483,2394
Girasol,2018/19,BUENOS AIRES,LUJAN,6,497,2200
Girasol,2019/20,BUENOS AIRES,LUJAN,6,497,2200
Girasol,2020/21,BUENOS AIRES,LUJAN,6,497,2800
Girasol,2021/22,BUENOS AIRES,LUJAN,6,497,2400
Girasol,2022/23,BUENOS AIRES,LUJAN,6,497,2200
Girasol,2020/21,BUENOS AIRES,MAGDALENA,6,505,2700
Girasol,2021/22,BUENOS AIRES,MAGDALENA,6,505,2100
Girasol,2022/23,BUENOS AIRES,MAGDALENA,6,505,2200
Girasol,2018/19,BUENOS AIRES,MAIPU,6,511,2300
Girasol,2019/20,BUENOS AIRES,MAIPU,6,511,2800
Girasol,2020/21,BUENOS AIRES,MAIPU,6,511,2700
Girasol,2021/22,BUENOS AIRES,MAIPU,6,511,2400
Girasol,2022/23,BUENOS AIRES,MAIPU,6,511,2500
Girasol,2018/19,BUENOS AIRES,MAR CHIQUITA,6,518,2200
Girasol,2019/20,BUENOS AIRES,MAR CHIQUITA,6,518,2600
Girasol,2020/21,BUENOS AIRES,MAR CHIQUITA,6,518,2700
Girasol,2021/22,BUENOS AIRES,MAR CHIQUITA,6,518,2400
Girasol,2022/23,BUENOS AIRES,MAR CHIQUITA,6,518,2800
Girasol,2018/19,BUENOS AIRES,MARCOS PAZ,6,525,2200
Girasol,2019/20,BUENOS AIRES,MARCOS PAZ,6,525,2200
Girasol,2020/21,BUENOS AIRES,MARCOS PAZ,6,525,2800
Girasol,2021/22,BUENOS AIRES,MARCOS PAZ,6,525,2500
Girasol,2022/23,BUENOS AIRES,MARCOS PAZ,6,525,2200
Girasol,2018/19,BUENOS AIRES,MERCEDES,6,532,3500
Girasol,2019/20,BUENOS AIRES,MERCEDES,6,532,2800
Girasol,2018/19,BUENOS AIRES,MONTE,6,547,1799
Girasol,2019/20,BUENOS AIRES,MONTE,6,547,1980
Girasol,2020/21,BUENOS AIRES,MONTE,6,547,2138
Girasol,2021/22,BUENOS AIRES,MONTE,6,547,2021
Girasol,2022/23,BUENOS AIRES,MONTE,6,547,2324
Girasol,2018/19,BUENOS AIRES,NAVARRO,6,574,1900
Girasol,2019/20,BUENOS AIRES,NAVARRO,6,574,2090
Girasol,2020/21,BUENOS AIRES,NAVARRO,6,574,2257
Girasol,2021/22,BUENOS AIRES,NAVARRO,6,574,2133
Girasol,2022/23,BUENOS AIRES,NAVARRO,6,574,2453
Girasol,2018/19,BUENOS AIRES,NECOCHEA,6,581,2100
Girasol,2019/20,BUENOS AIRES,NECOCHEA,6,581,1800
Girasol,2020/21,BUENOS AIRES,NECOCHEA,6,581,1770
Girasol,2021/22,BUENOS AIRES,NECOCHEA,6,581,1765
Girasol,2022/23,BUENOS AIRES,NECOCHEA,6,581,2400
Girasol,2018/19,BUENOS AIRES,OLAVARRIA,6,595,2100
Girasol,2019/20,BUENOS AIRES,OLAVARRIA,6,595,1878
Girasol,2020/21,BUENOS AIRES,OLAVARRIA,6,595,2100
Girasol,2021/22,BUENOS AIRES,OLAVARRIA,6,595,1852
Girasol,2022/23,BUENOS AIRES,OLAVARRIA,6,595,2100
Girasol,2018/19,BUENOS AIRES,PATAGONES,6,602,2200
Girasol,2019/20,BUENOS AIRES,PATAGONES,6,602,1700
Girasol,2020/21,BUENOS AIRES,PATAGONES,6,602,1200
Girasol,2021/22,BUENOS AIRES,PATAGONES,6,602,1290
Girasol,2022/23,BUENOS AIRES,PATAGONES,6,602,2000
Girasol,2018/19,BUENOS AIRES,PEHUAJO,6,609,2330
Girasol,2019/20,BUENOS AIRES,PEHUAJO,6,609,2700
Girasol,2020/21,BUENOS AIRES,PEHUAJO,6,609,2900
Girasol,2021/22,BUENOS AIRES,PEHUAJO,6,609,2700
Girasol,2022/23,BUENOS AIRES,PEHUAJO,6,609,2400
Girasol,2018/19,BUENOS AIRES,PELLEGRINI,6,616,2400
Girasol,2019/20,BUENOS AIRES,PELLEGRINI,6,616,2300
Girasol,2020/21,BUENOS AIRES,PELLEGRINI,6,616,2150
Girasol,2021/22,BUENOS AIRES,PELLEGRINI,6,616,2255
Girasol,2022/23,BUENOS AIRES,PELLEGRINI,6,616,2700
Girasol,2020/21,BUENOS AIRES,PERGAMINO,6,623,3000
Girasol,2021/22,BUENOS AIRES,PERGAMINO,6,623,3200
Girasol,2022/23,BUENOS AIRES,PERGAMINO,6,623,2400
Girasol,2018/19,BUENOS AIRES,PILA,6,630,2000
Girasol,2019/20,BUENOS AIRES,PILA,6,630,2500
Girasol,2020/21,BUENOS AIRES,PILA,6,630,2500
Girasol,2021/22,BUENOS AIRES,PILA,6,630,2300
Girasol,2022/23,BUENOS AIRES,PILA,6,630,2000
Girasol,2018/19,BUENOS AIRES,PILAR,6,638,2200
Girasol,2019/20,BUENOS AIRES,PILAR,6,638,2199
Girasol,2018/19,BUENOS AIRES,PUAN,6,651,4037
Girasol,2019/20,BUENOS AIRES,PUAN,6,651,1100
Girasol,2020/21,BUENOS AIRES,PUAN,6,651,1600
Girasol,2021/22,BUENOS AIRES,PUAN,6,651,1745
Girasol,2022/23,BUENOS AIRES,PUAN,6,651,2000
Girasol,2021/22,BUENOS AIRES,RAMALLO,6,665,3000
Girasol,2022/23,BUENOS AIRES,RAMALLO,6,665,2198
Girasol,2018/19,BUENOS AIRES,RAUCH,6,672,2000
Girasol,2019/20,BUENOS AIRES,RAUCH,6,672,2400
Girasol,2020/21,BUENOS AIRES,RAUCH,6,672,2400
Girasol,2021/22,BUENOS AIRES,RAUCH,6,672,2200
Girasol,2022/23,BUENOS AIRES,RAUCH,6,672,2000
Girasol,2018/19,BUENOS AIRES,RIVADAVIA,6,679,2700
Girasol,2019/20,BUENOS AIRES,RIVADAVIA,6,679,2800
Girasol,2020/21,BUENOS AIRES,RIVADAVIA,6,679,2800
Girasol,2021/22,BUENOS AIRES,RIVADAVIA,6,679,2700
Girasol,2022/23,BUENOS AIRES,RIVADAVIA,6,679,2500
Girasol,2018/19,BUENOS AIRES,ROJAS,6,686,3500
Girasol,2019/20,BUENOS AIRES,ROJAS,6,686,3000
Girasol,2020/21,BUENOS AIRES,ROJAS,6,686,2300
Girasol,2021/22,BUENOS AIRES,ROJAS,6,686,2200
Girasol,2022/23,BUENOS AIRES,ROJAS,6,686,3500
Girasol,2018/19,BUENOS AIRES,ROQUE PEREZ,6,693,1800
Girasol,2019/20,BUENOS AIRES,ROQUE PEREZ,6,693,1980
Girasol,2020/21,BUENOS AIRES,ROQUE PEREZ,6,693,2138
Girasol,2021/22,BUENOS AIRES,ROQUE PEREZ,6,693,2021
Girasol,2022/23,BUENOS AIRES,ROQUE PEREZ,6,693,2324
Girasol,2018/19,BUENOS AIRES,SAAVEDRA,6,700,1401
Girasol,2019/20,BUENOS AIRES,SAAVEDRA,6,700,1100
Girasol,2020/21,BUENOS AIRES,SAAVEDRA,6,700,1600
Girasol,2021/22,BUENOS AIRES,SAAVEDRA,6,700,1800
Girasol,2022/23,BUENOS AIRES,SAAVEDRA,6,700,1800
Girasol,2018/19,BUENOS AIRES,SALADILLO,6,707,1700
Girasol,2019/20,BUENOS AIRES,SALADILLO,6,707,2040
Girasol,2020/21,BUENOS AIRES,SALADILLO,6,707,2203
Girasol,2021/22,BUENOS AIRES,SALADILLO,6,707,2082
Girasol,2022/23,BUENOS AIRES,SALADILLO,6,707,2394
Girasol,2018/19,BUENOS AIRES,SALLIQUELO,6,721,2400
Girasol,2019/20,BUENOS AIRES,SALLIQUELO,6,721,2200
Girasol,2020/21,BUENOS AIRES,SALLIQUELO,6,721,2150
Girasol,2021/22,BUENOS AIRES,SALLIQUELO,6,721,2255
Girasol,2022/23,BUENOS AIRES,SALLIQUELO,6,721,2700
Girasol,2018/19,BUENOS AIRES,SALTO,6,714,2800
Girasol,2019/20,BUENOS AIRES,SALTO,6,714,3200
Girasol,2020/21,BUENOS AIRES,SALTO,6,714,3000
Girasol,2021/22,BUENOS AIRES,SALTO,6,714,3300
Girasol,2022/23,BUENOS AIRES,SALTO,6,714,2300
Girasol,2018/19,BUENOS AIRES,SAN ANDRES DE GILES,6,728,3000
Girasol,2020/21,BUENOS AIRES,SAN ANDRES DE GILES,6,728,2200
Girasol,2021/22,BUENOS AIRES,SAN ANDRES DE GILES,6,728,2200
Girasol,2022/23,BUENOS AIRES,SAN ANDRES DE GILES,6,728,3100
Girasol,2018/19,BUENOS AIRES,SAN ANTONIO DE ARECO,6,735,3300
Girasol,2019/20,BUENOS AIRES,SAN ANTONIO DE ARECO,6,735,2900
Girasol,2020/21,BUENOS AIRES,SAN ANTONIO DE ARECO,6,735,2900
Girasol,2021/22,BUENOS AIRES,SAN ANTONIO DE ARECO,6,735,3000
Girasol,2022/23,BUENOS AIRES,SAN ANTONIO DE ARECO,6,735,2300
Girasol,2018/19,BUENOS AIRES,SAN CAYETANO,6,742,2000
Girasol,2019/20,BUENOS AIRES,SAN CAYETANO,6,742,1800
Girasol,2020/21,BUENOS AIRES,SAN CAYETANO,6,742,1770
Girasol,2021/22,BUENOS AIRES,SAN CAYETANO,6,742,1955
Girasol,2022/23,BUENOS AIRES,SAN CAYETANO,6,742,2400
Girasol,2018/19,BUENOS AIRES,SAN NICOLAS,6,763,3000
Girasol,2019/20,BUENOS AIRES,SAN NICOLAS,6,763,3000
Girasol,2020/21,BUENOS AIRES,SAN NICOLAS,6,763,3000
Girasol,2021/22,BUENOS AIRES,SAN NICOLAS,6,763,3000
Girasol,2022/23,BUENOS AIRES,SAN NICOLAS,6,763,2000
Girasol,2018/19,BUENOS AIRES,SAN PEDRO,6,770,3100
Girasol,2019/20,BUENOS AIRES,SAN PEDRO,6,770,3000
Girasol,2020/21,BUENOS AIRES,SAN PEDRO,6,770,2800
Girasol,2021/22,BUENOS AIRES,SAN PEDRO,6,770,3000
Girasol,2022/23,BUENOS AIRES,SAN PEDRO,6,770,2000
Girasol,2020/21,BUENOS AIRES,SAN VICENTE,6,778,2600
Girasol,2021/22,BUENOS AIRES,SAN VICENTE,6,778,2200
Girasol,2022/23,BUENOS AIRES,SAN VICENTE,6,778,2200
Girasol,2018/19,BUENOS AIRES,SUIPACHA,6,784,3500
Girasol,2019/20,BUENOS AIRES,SUIPACHA,6,784,2800
Girasol,2020/21,BUENOS AIRES,SUIPACHA,6,784,2500
Girasol,2021/22,BUENOS AIRES,SUIPACHA,6,784,2700
Girasol,2022/23,BUENOS AIRES,SUIPACHA,6,784,1500
Girasol,2018/19,BUENOS AIRES,TANDIL,6,791,2400
Girasol,2019/20,BUENOS AIRES,TANDIL,6,791,2100
Girasol,2020/21,BUENOS AIRES,TANDIL,6,791,2400
Girasol,2021/22,BUENOS AIRES,TANDIL,6,791,2200
Girasol,2022/23,BUENOS AIRES,TANDIL,6,791,2100
Girasol,2018/19,BUENOS AIRES,TAPALQUE,6,798,1900
Girasol,2019/20,BUENOS AIRES,TAPALQUE,6,798,1860
Girasol,2020/21,BUENOS AIRES,TAPALQUE,6,798,1900
Girasol,2021/22,BUENOS AIRES,TAPALQUE,6,798,1751
Girasol,2022/23,BUENOS AIRES,TAPALQUE,6,798,1800
Girasol,2019/20,BUENOS AIRES,TORNQUIST,6,819,1100
Girasol,2020/21,BUENOS AIRES,TORNQUIST,6,819,1600
Girasol,2021/22,BUENOS AIRES,TORNQUIST,6,819,1800
Girasol,2022/23,BUENOS AIRES,TORNQUIST,6,819,1700
Girasol,2018/19,BUENOS AIRES,TRENQUE LAUQUEN,6,826,2500
Girasol,2019/20,BUENOS AIRES,TRENQUE LAUQUEN,6,826,2500
Girasol,2020/21,BUENOS AIRES,TRENQUE LAUQUEN,6,826,2500
Girasol,2021/22,BUENOS AIRES,TRENQUE LAUQUEN,6,826,2700
Girasol,2022/23,BUENOS AIRES,TRENQUE LAUQUEN,6,826,2500
Girasol,2018/19,BUENOS AIRES,TRES ARROYOS,6,833,1900
Girasol,2019/20,BUENOS AIRES,TRES ARROYOS,6,833,1800
Girasol,2020/21,BUENOS AIRES,TRES ARROYOS,6,833,1770
Girasol,2021/22,BUENOS AIRES,TRES ARROYOS,6,833,1960
Girasol,2022/23,BUENOS AIRES,TRES ARROYOS,6,833,2500
Girasol,2018/19,BUENOS AIRES,TRES LOMAS,6,847,2400
Girasol,2019/20,BUENOS AIRES,TRES LOMAS,6,847,2300
Girasol,2020/21,BUENOS AIRES,TRES LOMAS,6,847,2100
Girasol,2021/22,BUENOS AIRES,TRES LOMAS,6,847,2270
Girasol,2022/23,BUENOS AIRES,TRES LOMAS,6,847,2600
Girasol,2018/19,BUENOS AIRES,VILLARINO,6,875,2200
Girasol,2019/20,BUENOS AIRES,VILLARINO,6,875,1700
Girasol,2020/21,BUENOS AIRES,VILLARINO,6,875,1200
Girasol,2021/22,BUENOS AIRES,VILLARINO,6,875,1290
Girasol,2022/23,BUENOS AIRES,VILLARINO,6,875,2200
Girasol,2020/21,CATAMARCA,SANTA ROSA,10,98,3200
Girasol,2021/22,CATAMARCA,SANTA ROSA,10,98,3200
Girasol,2022/23,CATAMARCA,SANTA ROSA,10,98,2000
Girasol,2018/19,CHACO,12 DE OCTUBRE,22,36,1700
Girasol,2019/20,CHACO,12 DE OCTUBRE,22,36,1701
Girasol,2020/21,CHACO,12 DE OCTUBRE,22,36,1400
Girasol,2021/22,CHACO,12 DE OCTUBRE,22,36,1700
Girasol,2022/23,CHACO,12 DE OCTUBRE,22,36,1600
Girasol,2018/19,CHACO,2 DE ABRIL,22,39,1400
Girasol,2019/20,CHACO,2 DE ABRIL,22,39,1662
Girasol,2020/21,CHACO,2 DE ABRIL,22,39,1300
Girasol,2021/22,CHACO,2 DE ABRIL,22,39,1800
Girasol,2022/23,CHACO,2 DE ABRIL,22,39,1888
Girasol,2018/19,CHACO,25 DE MAYO,22,168,1500
Girasol,2020/21,CHACO,25 DE MAYO,22,168,900
Girasol,2021/22,CHACO,25 DE MAYO,22,168,1700
Girasol,2022/23,CHACO,25 DE MAYO,22,168,900
Girasol,2018/19,CHACO,9 DE JULIO,22,105,1800
Girasol,2019/20,CHACO,9 DE JULIO,22,105,1800
Girasol,2020/21,CHACO,9 DE JULIO,22,105,1200
Girasol,2021/22,CHACO,9 DE JULIO,22,105,1700
Girasol,2022/23,CHACO,9 DE JULIO,22,105,1900
Girasol,2018/19,CHACO,ALMIRANTE BROWN,22,7,1750
Girasol,2019/20,CHACO,ALMIRANTE BROWN,22,7,2100
Girasol,2020/21,CHACO,ALMIRANTE BROWN,22,7,1500
Girasol,2021/22,CHACO,ALMIRANTE BROWN,22,7,2300
Girasol,2022/23,CHACO,ALMIRANTE BROWN,22,7,1500
Girasol,2018/19,CHACO,CHACABUCO,22,28,1900
Girasol,2019/20,CHACO,CHACABUCO,22,28,1700
Girasol,2020/21,CHACO,CHACABUCO,22,28,1300
Girasol,2021/22,CHACO,CHACABUCO,22,28,1800
Girasol,2022/23,CHACO,CHACABUCO,22,28,1600
Girasol,2018/19,CHACO,COMANDANTE FERNANDEZ,22,21,1600
Girasol,2019/20,CHACO,COMANDANTE FERNANDEZ,22,21,1850
Girasol,2020/21,CHACO,COMANDANTE FERNANDEZ,22,21,1100
Girasol,2021/22,CHACO,COMANDANTE FERNANDEZ,22,21,2300
Girasol,2022/23,CHACO,COMANDANTE FERNANDEZ,22,21,1300
Girasol,2018/19,CHACO,FRAY JUSTO SANTA MARIA DE ORO,22,43,1440
Girasol,2019/20,CHACO,FRAY JUSTO SANTA MARIA DE ORO,22,43,1500
Girasol,2020/21,CHACO,FRAY JUSTO SANTA MARIA DE ORO,22,43,900
Girasol,2021/22,CHACO,FRAY JUSTO SANTA MARIA DE ORO,22,43,1400
Girasol,2022/23,CHACO,FRAY JUSTO SANTA MARIA DE ORO,22,43,1600
Girasol,2018/19,CHACO,GENERAL BELGRANO,22,49,1800
Girasol,2019/20,CHACO,GENERAL BELGRANO,22,49,1700
Girasol,2020/21,CHACO,GENERAL BELGRANO,22,49,1200
Girasol,2021/22,CHACO,GENERAL BELGRANO,22,49,1600
Girasol,2022/23,CHACO,GENERAL BELGRANO,22,49,1800
Girasol,2018/19,CHACO,GENERAL GUEMES,22,63,1700
Girasol,2019/20,CHACO,GENERAL GUEMES,22,63,1900
Girasol,2020/21,CHACO,GENERAL GUEMES,22,63,1200
Girasol,2022/23,CHACO,GENERAL GUEMES,22,63,1200
Girasol,2018/19,CHACO,INDEPENDENCIA,22,70,1650
Girasol,2019/20,CHACO,INDEPENDENCIA,22,70,2000
Girasol,2020/21,CHACO,INDEPENDENCIA,22,70,1300
Girasol,2021/22,CHACO,INDEPENDENCIA,22,70,2000
Girasol,2022/23,CHACO,INDEPENDENCIA,22,70,1600
Girasol,2018/19,CHACO,LIBERTADOR GENERAL SAN MARTIN,22,84,1500
Girasol,2018/19,CHACO,MAIPU,22,91,1600
Girasol,2019/20,CHACO,MAIPU,22,91,1900
